task,phase,model_id,model_name,pipeline,feature_mode,kind,scenario,description,noise_2d_std,noise_3d_std,missing_joint_rate,frame_drop_rate,accuracy,macro_f1,accuracy_percent,macro_f1_percent,delta_accuracy_from_clean,delta_macro_f1_from_clean,delta_accuracy_percent_from_clean,delta_macro_f1_percent_from_clean,reference_clean_accuracy,reference_clean_macro_f1,reference_clean_accuracy_percent,reference_clean_macro_f1_percent,clean_accuracy_gap_vs_reference,clean_macro_f1_gap_vs_reference,clean_accuracy_gap_percent_vs_reference,clean_macro_f1_gap_percent_vs_reference,num_samples,num_unique_videos,dataset_num_test_samples,dataset_num_test_records,mean_gate,std_gate,min_gate,max_gate
action,Phase 4,phase4_quality_gated,Phase 4 - Quality-Gated,phase4,quality_gated,quality_gated,gaussian_3d_0.03,Medium Gaussian noise on 3D coordinates.,0.0,0.03,0.0,0.0,0.9795421334632245,0.9609347193954244,97.95421334632245,96.09347193954244,0.00048709206039931896,0.0013154682780415206,0.048709206039931896,0.13154682780415206,0.979055,0.959619,97.9055,95.9619,,,,,2053,367,2053,,0.5074096322059631,0.0653860941529274,0.30379581451416016,0.7666330337524414
action,Phase 4,phase4_quality_gated,Phase 4 - Quality-Gated,phase4,quality_gated,quality_gated,gaussian_3d_0.05,Strong Gaussian noise on 3D coordinates.,0.0,0.05,0.0,0.0,0.9795421334632245,0.9609347193954244,97.95421334632245,96.09347193954244,0.00048709206039931896,0.0013154682780415206,0.048709206039931896,0.13154682780415206,0.979055,0.959619,97.9055,95.9619,,,,,2053,367,2053,,0.5073773860931396,0.06539420783519745,0.302901029586792,0.7680262327194214
action,Phase 4,phase4_quality_gated,Phase 4 - Quality-Gated,phase4,quality_gated,quality_gated,missing_joint_0.10,Randomly remove 10 percent of joints.,0.0,0.0,0.1,0.0,0.9615197272284461,0.9195139856432192,96.15197272284462,91.95139856432192,-0.017535314174379035,-0.04010526547416371,-1.7535314174379035,-4.0105265474163705,0.979055,0.959619,97.9055,95.9619,,,,,2053,367,2053,,0.5076338052749634,0.06311393529176712,0.3215961754322052,0.7491666674613953
action,Phase 4,phase4_quality_gated,Phase 4 - Quality-Gated,phase4,quality_gated,quality_gated,missing_joint_0.20,Randomly remove 20 percent of joints.,0.0,0.0,0.2,0.0,0.9181685338528982,0.7845926322730453,91.81685338528982,78.45926322730453,-0.06088650754992697,-0.17502661884433757,-6.088650754992697,-17.502661884433756,0.979055,0.959619,97.9055,95.9619,,,,,2053,367,2053,,0.5083782076835632,0.059017475694417953,0.3282772898674011,0.7255748510360718
action,Phase 4,phase4_quality_gated,Phase 4 - Quality-Gated,phase4,quality_gated,quality_gated,missing_joint_0.30,Randomly remove 30 percent of joints.,0.0,0.0,0.3,0.0,0.859230394544569,0.6840362051848612,85.9230394544569,68.40362051848612,-0.11982464685825622,-0.2755830459325217,-11.982464685825622,-27.55830459325217,0.979055,0.959619,97.9055,95.9619,,,,,2053,367,2053,,0.5092099905014038,0.05368689447641373,0.3306013345718384,0.709082305431366
action,Phase 4,phase4_quality_gated,Phase 4 - Quality-Gated,phase4,quality_gated,quality_gated,frame_drop_0.10,Drop 10 percent of frames by repeating previous frame.,0.0,0.0,0.0,0.1,0.9790550414028252,0.9596192511173829,97.90550414028252,95.96192511173828,0.0,0.0,0.0,0.0,0.979055,0.959619,97.9055,95.9619,,,,,2053,367,2053,,0.5074547529220581,0.06521891057491302,0.3052707314491272,0.7651786804199219
action,Phase 4,phase4_quality_gated,Phase 4 - Quality-Gated,phase4,quality_gated,quality_gated,frame_drop_0.20,Drop 20 percent of frames by repeating previous frame.,0.0,0.0,0.0,0.2,0.9790550414028252,0.9591516938833553,97.90550414028252,95.91516938833553,0.0,-0.0004675572340275824,0.0,-0.04675572340275824,0.979055,0.959619,97.9055,95.9619,,,,,2053,367,2053,,0.5074771642684937,0.0652364045381546,0.30532991886138916,0.7650758028030396
action,Phase 4,phase4_quality_gated,Phase 4 - Quality-Gated,phase4,quality_gated,quality_gated,frame_drop_0.30,Drop 30 percent of frames by repeating previous frame.,0.0,0.0,0.0,0.3,0.9785679493424257,0.9585188811514168,97.85679493424257,95.85188811514168,-0.00048709206039943,-0.0011003699659660748,-0.048709206039943,-0.11003699659660748,0.979055,0.959619,97.9055,95.9619,,,,,2053,367,2053,,0.5075011253356934,0.06525158882141113,0.3054242730140686,0.7663125991821289
action,Phase 4,phase4_quality_gated,Phase 4 - Quality-Gated,phase4,quality_gated,quality_gated,combined_light,Light combined corruption.,0.02,0.02,0.1,0.1,0.9615197272284461,0.9177902628693009,96.15197272284462,91.77902628693009,-0.017535314174379035,-0.04182898824808201,-1.7535314174379035,-4.182898824808201,0.979055,0.959619,97.9055,95.9619,,,,,2053,367,2053,,0.5080074667930603,0.06319994479417801,0.31953147053718567,0.7544723749160767
action,Phase 4,phase4_quality_gated,Phase 4 - Quality-Gated,phase4,quality_gated,quality_gated,combined_heavy,Heavy combined corruption.,0.05,0.05,0.2,0.2,0.8884559181685339,0.7484868723293978,88.84559181685339,74.84868723293978,-0.09059912323429131,-0.21113237878798508,-9.059912323429131,-21.113237878798508,0.979055,0.959619,97.9055,95.9619,,,,,2053,367,2053,,0.5099112391471863,0.057779524475336075,0.3332769274711609,0.7271596789360046
action,Phase 4,phase4_quality_concat,Phase 4 - Quality-Concat,phase4,quality_concat,quality_concat,clean,No perturbation.,0.0,0.0,0.0,0.0,0.9780808572820263,0.9573095908765012,97.80808572820263,95.73095908765012,0.0,0.0,0.0,0.0,0.978081,0.95731,97.8081,95.731,-1.4271797366127714e-07,-4.0912349874577814e-07,-1.4271797366127714e-05,-4.0912349874577814e-05,2053,367,2053,,0.5,0.0,0.5,0.5
action,Phase 4,phase4_quality_concat,Phase 4 - Quality-Concat,phase4,quality_concat,quality_concat,gaussian_2d_0.01,Small Gaussian noise on 2D coordinates.,0.01,0.0,0.0,0.0,0.9780808572820263,0.9567843195591323,97.80808572820263,95.67843195591324,0.0,-0.0005252713173689028,0.0,-0.052527131736890276,0.978081,0.95731,97.8081,95.731,,,,,2053,367,2053,,0.5,0.0,0.5,0.5
action,Phase 4,phase4_quality_concat,Phase 4 - Quality-Concat,phase4,quality_concat,quality_concat,gaussian_2d_0.03,Medium Gaussian noise on 2D coordinates.,0.03,0.0,0.0,0.0,0.9775937652216269,0.9556342940325528,97.75937652216268,95.56342940325528,-0.00048709206039943,-0.001675296843948404,-0.048709206039943,-0.1675296843948404,0.978081,0.95731,97.8081,95.731,,,,,2053,367,2053,,0.5,0.0,0.5,0.5
action,Phase 4,phase4_quality_concat,Phase 4 - Quality-Concat,phase4,quality_concat,quality_concat,gaussian_2d_0.05,Strong Gaussian noise on 2D coordinates.,0.05,0.0,0.0,0.0,0.9771066731612275,0.9537946631665251,97.71066731612275,95.37946631665251,-0.00097418412079886,-0.00351492770997619,-0.097418412079886,-0.351492770997619,0.978081,0.95731,97.8081,95.731,,,,,2053,367,2053,,0.5,0.0,0.5,0.5
action,Phase 4,phase4_quality_concat,Phase 4 - Quality-Concat,phase4,quality_concat,quality_concat,gaussian_3d_0.01,Small Gaussian noise on 3D coordinates.,0.0,0.01,0.0,0.0,0.9780808572820263,0.9573095908765012,97.80808572820263,95.73095908765012,0.0,0.0,0.0,0.0,0.978081,0.95731,97.8081,95.731,,,,,2053,367,2053,,0.5,0.0,0.5,0.5
action,Phase 4,phase4_quality_concat,Phase 4 - Quality-Concat,phase4,quality_concat,quality_concat,gaussian_3d_0.03,Medium Gaussian noise on 3D coordinates.,0.0,0.03,0.0,0.0,0.9775937652216269,0.9563168306903506,97.75937652216268,95.63168306903506,-0.00048709206039943,-0.0009927601861506874,-0.048709206039943,-0.09927601861506874,0.978081,0.95731,97.8081,95.731,,,,,2053,367,2053,,0.5,0.0,0.5,0.5
action,Phase 4,phase4_quality_concat,Phase 4 - Quality-Concat,phase4,quality_concat,quality_concat,gaussian_3d_0.05,Strong Gaussian noise on 3D coordinates.,0.0,0.05,0.0,0.0,0.9775937652216269,0.9563168306903506,97.75937652216268,95.63168306903506,-0.00048709206039943,-0.0009927601861506874,-0.048709206039943,-0.09927601861506874,0.978081,0.95731,97.8081,95.731,,,,,2053,367,2053,,0.5,0.0,0.5,0.5
action,Phase 4,phase4_quality_concat,Phase 4 - Quality-Concat,phase4,quality_concat,quality_concat,missing_joint_0.10,Randomly remove 10 percent of joints.,0.0,0.0,0.1,0.0,0.9673648319532392,0.9334163783650189,96.73648319532391,93.34163783650189,-0.010716025328787127,-0.023893212511482353,-1.0716025328787127,-2.3893212511482353,0.978081,0.95731,97.8081,95.731,,,,,2053,367,2053,,0.5,0.0,0.5,0.5
action,Phase 4,phase4_quality_concat,Phase 4 - Quality-Concat,phase4,quality_concat,quality_concat,missing_joint_0.20,Randomly remove 20 percent of joints.,0.0,0.0,0.2,0.0,0.927423283000487,0.8086740752349958,92.7423283000487,80.86740752349958,-0.050657574281539275,-0.14863551564150546,-5.065757428153928,-14.863551564150546,0.978081,0.95731,97.8081,95.731,,,,,2053,367,2053,,0.5,0.0,0.5,0.5
action,Phase 4,phase4_quality_concat,Phase 4 - Quality-Concat,phase4,quality_concat,quality_concat,missing_joint_0.30,Randomly remove 30 percent of joints.,0.0,0.0,0.3,0.0,0.9020944958597175,0.6943046009574478,90.20944958597174,69.43046009574478,-0.07598636142230886,-0.2630049899190534,-7.598636142230886,-26.300498991905343,0.978081,0.95731,97.8081,95.731,,,,,2053,367,2053,,0.5,0.0,0.5,0.5
action,Phase 4,phase4_quality_concat,Phase 4 - Quality-Concat,phase4,quality_concat,quality_concat,frame_drop_0.10,Drop 10 percent of frames by repeating previous frame.,0.0,0.0,0.0,0.1,0.9780808572820263,0.9573095908765012,97.80808572820263,95.73095908765012,0.0,0.0,0.0,0.0,0.978081,0.95731,97.8081,95.731,,,,,2053,367,2053,,0.5,0.0,0.5,0.5
action,Phase 4,phase4_quality_concat,Phase 4 - Quality-Concat,phase4,quality_concat,quality_concat,frame_drop_0.20,Drop 20 percent of frames by repeating previous frame.,0.0,0.0,0.0,0.2,0.9790550414028252,0.9589322088998735,97.90550414028252,95.89322088998735,0.00097418412079886,0.0016226180233722687,0.097418412079886,0.16226180233722687,0.978081,0.95731,97.8081,95.731,,,,,2053,367,2053,,0.5,0.0,0.5,0.5
action,Phase 4,phase4_quality_concat,Phase 4 - Quality-Concat,phase4,quality_concat,quality_concat,frame_drop_0.30,Drop 30 percent of frames by repeating previous frame.,0.0,0.0,0.0,0.3,0.9790550414028252,0.9584274300944922,97.90550414028252,95.84274300944922,0.00097418412079886,0.0011178392179909125,0.097418412079886,0.11178392179909125,0.978081,0.95731,97.8081,95.731,,,,,2053,367,2053,,0.5,0.0,0.5,0.5
action,Phase 4,phase4_quality_concat,Phase 4 - Quality-Concat,phase4,quality_concat,quality_concat,combined_light,Light combined corruption.,0.02,0.02,0.1,0.1,0.9673648319532392,0.9352902957711724,96.73648319532391,93.52902957711724,-0.010716025328787127,-0.02201929510532885,-1.0716025328787127,-2.201929510532885,0.978081,0.95731,97.8081,95.731,,,,,2053,367,2053,,0.5,0.0,0.5,0.5
action,Phase 4,phase4_quality_concat,Phase 4 - Quality-Concat,phase4,quality_concat,quality_concat,combined_heavy,Heavy combined corruption.,0.05,0.05,0.2,0.2,0.9254749147588894,0.7990239422017889,92.54749147588895,79.90239422017889,-0.052605942523136884,-0.1582856486747124,-5.260594252313688,-15.82856486747124,0.978081,0.95731,97.8081,95.731,,,,,2053,367,2053,,0.5,0.0,0.5,0.5
